track_id,title,artist,genre,danceability,energy,valence,acousticness,instrumentalness,tempo,popularity
3LavHlfBvpNMUiIAFhrT8G,El bueno acaba mal,Blas Cantó,spanish,0.816,0.799,0.817,0.017,0.0,115.925,59
0KIPa0YuQ5QFmlAqRyXNd9,At the River,Groove Armada,trip-hop,0.697,0.514,0.44,0.0302,0.532,136.071,59
0Fa9qMXVeHIKFU5fm35fy9,Fight Together,Namie Amuro,j-pop,0.699,0.913,0.671,0.0318,2.08e-06,129.036,59
2uY8mN0tdlmy9E1zuHmWOh,你不是第一個離開的人,G.E.M.,mandopop,0.327,0.296,0.157,0.653,0.0,81.312,59
3zE6YLb2IBb8NriBuuXWQd,青春狂騒曲,Sambomaster,j-pop,0.297,0.934,0.421,0.000257,1.69e-06,136.254,59
020Gj87SqDRvzGHELzcCEc,Cien gaviotas,Duncan Dhu,spanish,0.593,0.943,0.846,0.133,4.38e-05,136.027,59
4SafR3a8senZ2r65hZWMKN,Insurreccion (En Directo),El Último De La Fila,spanish,0.491,0.954,0.606,0.112,0.000282,136.198,59
2fsPrE2NYiHOHPMuWbjvTj,Ramta Jogi,Sukhwinder Singh;Alka Yagnik,hip-hop,0.798,0.636,0.799,0.327,0.0,139.98,59
0bxBXbMWl45I6GrA7yleeP,Soft Skin,Sarah Meow,sad,0.885,0.246,0.457,0.655,0.0424,106.034,59
2YGWqGwDmlwVfK2sxt11uV,A Primeira Namorada - Ao Vivo,Sorriso Maroto,pagode,0.635,0.76,0.652,0.611,0.0,140.007,59
0bBl2jjpCFCgRd60BowZoV,血流,yama,j-pop,0.743,0.718,0.897,0.201,0.0,136.979,59
0vabIwEiZDGml2CyVmGNBX,Y volar (con los Caligaris),La Pegatina;Los Caligaris,spanish,0.671,0.959,0.791,0.276,0.0,165.023,59
15BdyloOmohWRWcnO4QILo,Sé lo que hicisteis - 2006 Remastered Version,Melendi,spanish,0.676,0.923,0.863,0.394,0.0,159.955,59
22CRtrWC6gNsTsZfDKERSk,I Am,Promoting Sounds;Grant Dawson;Majii,sad,0.698,0.402,0.151,0.196,0.0,119.943,59
13AruKdh8wJhWx6i5dV8X1,後來的我們,Mayday,mandopop,0.488,0.602,0.225,0.0119,0.0,78.011,59
56UzFYxgkvxU188BsCKBOc,當你,JJ Lin,mandopop,0.651,0.476,0.365,0.739,0.0,133.964,59
0IAgufC1FlOg1nZMmRZxRr,突然好想你,Mayday,mandopop,0.462,0.465,0.409,0.226,7.7e-06,140.112,59
55ROr3cl3yi4YRBgfpDy1d,Call The Doctor,J.J. Cale,blues,0.466,0.188,0.615,0.198,0.657,243.372,59
1kG7gfH4HDUlDht0VZYkiP,Libertad,Nil Moliner,spanish,0.605,0.703,0.686,0.0648,0.0,132.081,59
5CgkbROq94tTSnXnrfvtGH,Let Me Let You Go,ONE OK ROCK,j-pop,0.533,0.831,0.741,0.00804,0.0,96.091,59
5SAED5EpG2omE0XIBLwKLi,Tú Me Delatas,David Bisbal,spanish,0.742,0.817,0.943,0.08,0.0,95.991,59
7hv7synVPhVu30Ex2amJQc,No Te Preocupes por Mi,Leiva,spanish,0.481,0.598,0.408,0.119,1.72e-06,76.732,59
6rfahvufEQDIVTHJIU2QQB,"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA;EVAN GIIA;Nooran Sisters,electronic,0.568,0.622,0.109,0.063,0.0018,76.984,59
7vHzOI0lrq6dXsHuQWpBpT,Lo Malo - Remix,Aitana;Ana Guerra;Greeicy;TINI,spanish,0.703,0.737,0.604,0.289,1.41e-06,95.0,59
1oD31XHWUmzpciJIA2p9Bi,The Motto - Robin Schulz Remix,Tiësto;Ava Max;Robin Schulz,trance,0.551,0.889,0.157,0.00323,0.651,126.007,59
1vmSs9UqHEF09fw75pDVXG,Flecha,Leiva;Elsa y Elmar,spanish,0.79,0.698,0.874,0.125,2.32e-05,119.033,59
7d5ufSYehroRIgCXxJvcTM,"Chura Ke Dil Mera - From ""Hungama 2""",Benny Dayal;Anmol Malik;Anu Malik,hip-hop,0.737,0.857,0.817,0.0588,1.17e-05,126.005,59
3Aj18tBmQKLTGU3KEpbZ40,Vacaciones,Estopa,spanish,0.738,0.803,0.968,0.509,1.52e-05,98.016,59
1QAH5HMnoDt76yBNpLUsHo,Bloodshot,Sam Tinnesz,blues,0.671,0.762,0.535,0.0594,0.0,126.02,59
2okeBtFNVJ4n33NEV1RxBm,Radioactive,Bullet For My Valentine,metal,0.527,0.695,0.271,0.0331,3.78e-05,142.922,59
2wTLbEnuUpV2QMt4XUVxxu,Aire Ke Respiro,Erpeche,spanish,0.715,0.945,0.924,0.0196,1.08e-06,102.006,59
3yBeQAxk5Jb6bzvUpqu5qX,Paradise,Rude-α,j-pop,0.554,0.964,0.897,0.00216,0.0,161.013,59
24w139jhWNnuQjnlhlzLvi,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,spanish,0.716,0.879,0.905,0.0454,0.0,126.368,59
4tRSUIr61rjZd4oUQuGVDe,Dying,Cold Hart;Lil Peep,emo,0.508,0.491,0.111,0.327,0.0,120.234,59
16taQAqrrfqCwbkbKFr2OH,La luna me sabe a poco,Marea,spanish,0.437,0.855,0.584,0.0568,0.254,189.856,59
7Md7IzzMCu8IgbZr5AJpoX,Fast Car,Y.V.E. 48,french,0.765,0.561,0.147,0.0805,0.141,112.034,59
1qrAgbcxQpeaDv4ptgjl9e,Shinin',Tegi Pannu;Manni Sandhu,hip-hop,0.722,0.673,0.919,0.492,0.0,140.915,59
4rz8jIEKtWacDUJvJkvEy9,Esperando,Nil Moliner,spanish,0.886,0.626,0.944,0.445,4.55e-05,124.98,59
6xRglH0lCDxiHEjbDRxT3v,Hasta que salga el sol,Natos y Waor;Recycled J,spanish,0.903,0.476,0.825,0.00193,0.0343,119.974,59
0BQXMBMiFDuRgEp73vLNet,Todos Los Besos,Los Rebujitos,spanish,0.667,0.763,0.733,0.375,0.0,125.049,59
3OKXoqt03pPP0EbSQpzmQJ,Wicked Game,Y.V.E. 48,french,0.802,0.382,0.0894,0.131,0.0271,117.969,59
72GCJhZVwFG3cHIO7BF1Pq,this is for my girl,APOLLYON.;Shiloh Dynasty;XANSEII.,sad,0.661,0.43,0.327,0.848,0.000873,113.932,59
5MsydV2Ii4A7r85gSgh90x,you deserve better,sadeyes,sad,0.591,0.488,0.362,0.358,0.0,109.9,59
3nx1LABlssQw0JCmHTWMn3,Belly of the Beast,Brennan Savage,emo,0.628,0.602,0.197,0.0654,1.57e-06,164.028,59
6LunoYd3xpZ19sICOXS8Xd,演員,Joker Xue,mandopop,0.53,0.432,0.186,0.399,7.81e-06,182.842,59
6lZKB76djHxzO0p2Y3E8vj,"很久以後 - 電影《可不可以,你也剛好喜歡我》主題曲",G.E.M.,mandopop,0.459,0.474,0.182,0.67,1.41e-05,145.948,59
3xVCQGla5LLhrwqNS2FcHo,火炎,QUEEN BEE,j-pop,0.521,0.933,0.607,0.034,2.07e-05,169.842,59
5ZQnQnbUVtBO0pl3ShqVHG,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar,hip-hop,0.786,0.797,0.454,0.233,0.0,95.014,59
6FstWkgRdHagqJ6qjDbiK0,Insoportable,El Canto Del Loco,spanish,0.615,0.763,0.426,0.0119,0.0,131.022,59
0JnOpiUieuk9SdRv7Fkw2P,恋泥棒。,『ユイカ』,j-pop,0.71,0.718,0.813,0.0483,3.26e-06,109.054,59
7hAJdc1P2u9q8G6ucKlZD0,mr. nice guy,KAYDEN,sad,0.614,0.657,0.619,0.614,0.0,92.048,59
3JXsIGWUG94RE2lMhu2OlE,Everything's Alright,conscience,anime,0.863,0.611,0.0518,0.00347,0.000159,104.959,59
5tHp131qFB3T7e01x1xsO2,ODD FUTURE,UVERworld,j-rock,0.699,0.8,0.561,0.016,1.19e-06,128.021,59
0pM7PCxuclmb1qsjTqt6WX,Nenjinile Rebirth,Chris G.;Mc Sai;Sahi Siva,hip-hop,0.706,0.913,0.712,0.115,0.0,149.886,59
74WKPbLlT4hrlNBj0cmR33,About You,Sik World,sad,0.732,0.38,0.162,0.107,9.53e-05,143.897,59
373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,Ella Fitzgerald;The Delta Rhythm Boys,blues,0.761,0.103,0.53,0.944,0.0,114.044,59
4qYHnP5AmKzXbJhciPV8si,Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",blues,0.518,0.376,0.744,0.933,0.86,158.089,59
3mMduiD8yb4IaS5tZKqSZy,Motorbike,Leon Bridges,blues,0.721,0.485,0.614,0.158,0.275,150.027,59
7a7gUCiBV0dgXziowAlR96,As It Was,Vancouver Sleep Clinic;Amelia Magdalena,folk,0.54,0.308,0.136,0.909,0.0566,143.603,59
724mTUDtMwxfB2G023Kerf,Loretta,Aoife O'Donovan;Taylor Ashton,bluegrass,0.536,0.419,0.571,0.971,9.43e-05,97.322,59
0OtL3L332F3gxSB2cuYsc0,Skin & Bones,Lund,sad,0.849,0.285,0.156,0.822,2.9e-06,125.504,59
7FpABRyv5TaZz0llkhjPgc,色香水,Yoh kamiyama,j-pop,0.613,0.857,0.698,0.0686,7.93e-05,147.974,59
2JefJre9prnzm9ffRYnMM4,Next to You,JYLPO;Oscar Welsh;Do Do,sad,0.459,0.66,0.621,0.918,0.000147,179.75,59
2GuIRSthEpYN5MO6PGD7Vx,Dorothy,Polo & Pan,french,0.803,0.427,0.439,0.0245,0.405,118.008,59
22O2Zdfj3jnJZDSzlDMAJp,Heading Home,Alan Walker;Ruben,electro,0.73,0.789,0.106,0.0269,0.0,107.981,59
5aGkIyzLVYGuLIHkxpNAFF,Trouble,Ray LaMontagne,acoustic,0.325,0.424,0.494,0.341,0.000267,173.352,59
6qDHgeUBJFKYAGPBj3eVD6,Balcony,Jordan Sandhu,hip-hop,0.537,0.712,0.432,0.131,0.0,94.196,59
0eXIlXgGQTD6hezaxdl3wO,J'y peux rien,Miel De Montagne,french,0.806,0.458,0.21,0.129,0.322,114.019,59
6LvHrLiW1z8PS7MIAiufKg,Bad Boy X Bad Girl (feat. Nikhita Gandhi),Badshah;Nikhita Gandhi,hip-hop,0.896,0.764,0.601,0.174,2.36e-05,100.516,59
2FWyJIT0gL2G3xWVQ9Id5f,Waste It On Me,Steve Aoki;BTS,electro,0.669,0.684,0.466,0.252,0.0,96.097,59
6bLZ6JV1mAGz4xfS1ZwOMV,Always,ENHYPEN,anime,0.804,0.771,0.73,0.0466,0.0,110.014,59
3bHI0o9TLQ2jJzjr0ES7dX,"Ishare Tere (From ""Ishare Tere"")",Guru Randhawa;Dhvani Bhanushali,hip-hop,0.707,0.941,0.337,0.0173,3.65e-05,99.013,59
4Wy1PEoKfF3wPikE3GcWLl,Positivity,Jordan Sandhu,hip-hop,0.68,0.698,0.501,0.172,0.0,167.831,59
25ndwd0OLtkQLkFBaS9RjT,Violets,Josh Golden,sad,0.572,0.631,0.546,0.638,0.0,95.09,59
5ivhfpfnoHhD8rUI2t3aJG,IGNITE,Eir Aoi,j-rock,0.414,0.972,0.395,0.00721,0.0,170.957,59
7mUuarQfB0E0Xs80Vzd2gw,Chitta Kurta,Karan Aujla;Gurlez Akhtar,hip-hop,0.834,0.738,0.656,0.2,0.0,89.99,59
479lquEL4Mzh3tQLtnHVfL,青花瓷,Jay Chou,mandopop,0.689,0.497,0.543,0.221,0.0,108.01,59
2kLFzLJgHtreNbNlbVzQy4,Jagga Jiteya,Daler Mehndi;Dee MC;Shashwat Sachdev,hip-hop,0.774,0.783,0.206,0.0173,0.0,93.959,59
04colE4oJt50AHwFhrT57v,我的秘密 (MySecret),G.E.M.,mandopop,0.563,0.741,0.397,0.213,0.0,104.006,59
4jCA5lFRXy7PkryLP7UIc8,Freak Like That,Austin George,sad,0.629,0.598,0.372,0.105,0.0,79.962,59
5zHvsFZoCzLmhbRbYDkg42,La Revolución Sexual,La Casa Azul,spanish,0.686,0.877,0.396,0.00254,0.000977,117.01,59
2ZJ28Rm7OXMYJshLtp5uff,A Town with an Ocean View,Joe Hisaishi,anime,0.524,0.345,0.771,0.489,0.013,106.621,59
0Mh43KXY0lD3Re7Z9lGsR4,On The Run,KillBunk,sad,0.763,0.655,0.486,0.00215,0.0,124.933,59
4FrThBco0jLqXEMULUhSM9,Purpurina,Alberto Gambino,spanish,0.89,0.643,0.97,0.135,0.0,132.08,59
4cDm9C5jhBiIyYxVhQmMwB,往け,LiSA,anime,0.56,0.952,0.689,0.135,0.0,89.872,59
2ccThCjEt1t1SF72mP7as2,Few Days,Amantej Hundal;Karan Aujla,hip-hop,0.797,0.627,0.526,0.0143,0.0,92.017,59
4XII12nbsvJblXfG1I2QR4,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,electro,0.636,0.758,0.281,0.331,1.01e-05,97.025,59
7r8lp6nukhNPK9QPC79k30,Are You Ready?,Papithbk,sad,0.841,0.519,0.132,0.0694,0.0,106.97,59
0vpawKw0jXvUCbHAGUXDGj,No Remedy,KILJ,sad,0.662,0.61,0.63,0.0676,0.0,144.074,59
3ZlCSvH7Cj86NLMPZplXTU,Mi Amor,Vluestar;Shiloh Dynasty,sad,0.755,0.204,0.335,0.655,2.2e-05,97.041,59
0R7EWhquaAICmyE5MZqt3q,Living My Best Life,Ben Rector,acoustic,0.566,0.733,0.636,0.083,1.55e-06,178.828,59
4N1L4sd80b1E8FmWK7Xgcz,Can I Kiss You?,Dahl,electro,0.688,0.654,0.354,0.52,0.0,98.81,59
7aQT5OB4zEgyyxfRDbOBIt,Highway,Bleeker,blues,0.457,0.941,0.704,0.000136,3.12e-06,154.038,59
4KBegMBVyHsfC7fPOztTzV,情非得已,Harlem Yu,mandopop,0.686,0.48,0.729,0.436,0.0,106.908,59
32nainF4TXsMpuFOGCkzzM,夜曲,Jay Chou,mandopop,0.674,0.649,0.6,0.285,0.0585,86.985,59
4qsAYBCJnu2OkTKUVbbOF1,Free Bird,Lynyrd Skynyrd,blues,0.279,0.852,0.438,0.0119,0.076,117.418,59
4uuPCAxVOrd94oxoKvbg0P,Love Sick,Shady Moon,sad,0.849,0.307,0.359,0.767,4.62e-06,116.031,59
708feUe50Ed8N6zilSiSQM,Caffeine,Kiro Akiyama,j-rock,0.73,0.455,0.763,0.00372,0.0118,133.996,59
2dMkrhsWFVP2rHZmTEKkeh,Wanted Man,Mat Kearney,acoustic,0.514,0.319,0.677,0.805,0.0,203.651,59
4gz5ioUWuYkmtBGKXVZkXY,You're in My Head,moow;Lotte Kestner,sad,0.751,0.197,0.324,0.958,0.944,140.193,59
3SlQVRQAgsc6ac6UBM9dIk,unlasting,LiSA,j-rock,0.637,0.447,0.343,0.53,0.0,113.256,59
7MtpXnAhLKdkXjoFaK95TB,katharsis,TK from Ling tosite sigure,j-rock,0.555,0.828,0.391,0.0397,0.0,144.276,59
3UAcFSrt3b8pVbJ0Z1YGSE,$tars and I feel alone,Vluestar,sad,0.567,0.214,0.56,0.86,8.69e-05,86.251,59
6S6HSSk9HzWe3pqvUJn6Vq,Let 'em Play,Karan Aujla,hip-hop,0.776,0.651,0.747,0.0136,2.72e-06,92.015,59
6Uq8BnOxvXJsQiJ2XqfO5P,稻香,Jay Chou,mandopop,0.67,0.626,0.205,0.286,0.0,163.985,59
77BQceOpfvUBXgokOFHYMm,說好不哭,Jay Chou;Ashin Chen,mandopop,0.513,0.363,0.383,0.53,0.0,151.828,59
6T7oK4eP3Tezw4Ogy7q6KO,愛你,Cyndi Wang,mandopop,0.607,0.926,0.822,0.376,0.0,200.173,59
0pegFWSUOTiG0sLVEfxtvA,Heart's Content,Brandi Carlile,acoustic,0.564,0.209,0.402,0.724,3.99e-05,109.024,59
2VRcLEvQCMByWBuvM9gaJ2,Oz.,yama,j-pop,0.403,0.723,0.441,0.0422,7.48e-06,75.989,59
6lfSsCL894Qw15xbt7cSUy,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani;Benny Dayal,hip-hop,0.825,0.904,0.528,0.257,1.21e-05,129.036,59
0q2hS3I1hhRZdxACmj6qVo,All I Want,RAINBOW.,french,0.831,0.361,0.0902,0.707,0.0774,109.996,59
0OE5nvs8Sc1meDrjN7vwBw,You & I,Navos;HARLEE,groove,0.57,0.909,0.659,0.0375,0.000178,123.911,59
1D643xL28RupQU5Ze9sH8P,Ride Or Die,DVBBS;Kideko;Haj,electronic,0.875,0.727,0.302,0.245,0.217,124.028,59
5jbz9ONajDOe1AW5c3ob5U,Down Low,Dombresky;Ricky Ducati;Donnie Sloan,groove,0.675,0.805,0.762,0.0765,0.000974,122.017,59
4YneWRHcvEq3fkKeVJxT1c,Sleepless,Dutch Melrose,soul,0.624,0.455,0.5,0.0011,1.41e-06,117.041,59
5hkZyWkafKoQW4eGwaJWFF,Home,MR TOUT LE MONDE,french,0.707,0.541,0.0338,0.512,0.395,120.01,59
41iKApBwuxn4DlCulZGmYj,Now You Know,MR TOUT LE MONDE;Nounours,french,0.507,0.505,0.228,0.607,0.00209,93.378,59
01FnTmSe5zIE0LmqPISajN,Imaginary Friend,Clément Leroux,french,0.686,0.574,0.545,0.0706,0.0647,123.0,59
75usYC3ytzfttweGDXKMdE,Promesses - Radio Edit,Tchami;Kaleem Taylor,groove,0.721,0.782,0.506,0.00986,0.00563,124.088,59
5YzaostcCu9Sgp5T7bFuX3,Juvenile,The Blaze,french,0.63,0.554,0.119,0.00393,0.829,127.013,59
2AT6k2cr1WuZRU4mkqt9yk,Pick Me Up Then Let Me Fall,Lil Rae,sad,0.757,0.512,0.523,0.165,0.000399,150.931,59
1pJwEPkqfgtmV68vYQ7RyD,Nobody,Gorgon City;DRAMA,groove,0.697,0.664,0.265,0.0256,0.0173,120.041,59
3Qcj8m6FFHhInWjjOrZRom,Hope,Namie Amuro,j-pop,0.625,0.855,0.214,0.0311,0.0,139.926,59
0YEgVqBmj14YWgv7w32Qm4,Where I Want 2 B,CID,groove,0.769,0.885,0.824,0.00364,0.463,126.017,59
5HphhcOuLFWBj9IghbrKJB,Midnight River (feat. 6LACK),Pink Sweat$;6LACK,soul,0.497,0.351,0.234,0.777,0.0,171.719,59
4sRmzVSedvFkENbSJ342Ex,Cherry,Chromatics,electronic,0.655,0.782,0.812,0.0336,0.228,108.245,59
42Zl1YtSgEXHHAt3Pp05UX,Sem Rede - Ao Vivo,Henrique & Juliano,sertanejo,0.531,0.566,0.454,0.656,0.0,105.612,59
0TLAptKgYxe7F0KewWH6X6,I Need A Forest Fire,James Blake;Bon Iver,electronic,0.293,0.29,0.0373,0.696,0.875,128.276,59
397W12CqjA788iknS81yMB,Touch,Kideko;SHELLS,groove,0.723,0.767,0.275,0.00364,0.0782,124.016,59
4hsRzEQg0t9qgtB4iXEGB5,Running,Martin Jensen;Cheat Codes;Theresa Rex,electronic,0.606,0.853,0.333,0.00673,1.19e-06,122.001,59
5tmxPmmXvgJPU7bIukFX8p,Nothing Feels Better,Pink Sweat$,soul,0.769,0.395,0.558,0.285,0.0,81.485,59
48fPdAwGVoSkGK8GSez9yx,Anything,Alison Wonderland;Valentino Khan,electronic,0.768,0.908,0.423,0.184,0.546,120.042,59
6btkdvumrTmcFzy3oFpZqS,Thief - Flux Pavilion Remix,Ookay;Flux Pavilion,electronic,0.55,0.858,0.577,0.041,0.199,145.169,59
6Mxaum98mQ7PySB9jvunYL,You & I - Emily Nash Remix,Navos;HARLEE;Emily Nash,groove,0.634,0.871,0.648,0.0296,0.00373,123.989,59
0stPNUkU1LZnvxIcfrKnEZ,The Champion,Carrie Underwood;Ludacris,country,0.663,0.875,0.51,0.0821,0.0,91.056,59
61muv9lHtgN18qbm9oK9pH,Cumbia Sobre el Mar,Quantic;Flowering Inferno,trip-hop,0.615,0.601,0.662,0.0732,0.427,84.614,59
6HAVjFro6OKMcY2xHOP0l7,Here,Shallou,soul,0.643,0.558,0.238,0.746,0.209,106.95,59
2WUzrSNIHhB8JwLk8HTymW,Crowded Room,Lonely in the Rain,french,0.749,0.668,0.0391,0.407,0.0364,117.988,59
2lJ4d8MCT6ZlDRHKJ1br14,Cirrus,Bonobo,electronic,0.64,0.844,0.364,0.395,0.933,119.042,59
7MeP128gHh4GyTMoGUiZlt,u turn me on (but u give me depression),LØLØ,punk,0.699,0.821,0.909,0.00964,0.0,118.042,59
2KN5wY5R4gXbka8wB2kXh8,Be My One,Sonny Fodera;KOLIDESCOPES;Hayley May,groove,0.666,0.906,0.659,0.0196,0.000346,120.94,59
4l5e4G1RzrfWWFgehoEgAH,Start Again,Connor Price;Chloe Sagum,sad,0.873,0.695,0.612,0.306,0.0,114.982,59
2zME1tNgLyHCJ29E2uSeJM,Adidas & Pearls,Solardo;Vintage Culture;LOWES,groove,0.589,0.893,0.433,0.000875,0.00822,125.0,59
78vv48Ic6syaE6kWqDGY47,i luv him.,Catie Turner,songwriter,0.647,0.176,0.441,0.854,0.0,122.795,59
51lcM37Li2HOhk8F8kPwUv,AfterLife,Five Finger Death Punch,groove,0.473,0.989,0.327,0.000645,5.7e-06,93.988,59
7tYCf3ftc99AQrn2cXYM6d,Just One Dance,PLÜM;Tanaë,french,0.668,0.686,0.323,0.26,3.03e-05,101.936,59
74EiM8EFm5saFo7Tgrdg3r,Times Like These,Five Finger Death Punch,groove,0.458,0.936,0.6,0.0105,0.0,73.956,59
77Bt2DXJE1R1qsnm4D10Ox,Breakups,Seaforth,country,0.531,0.552,0.328,0.436,0.0,74.931,59
0T6RSXxFhW8dRTWHI604ld,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION;Kanye West;Travis Barker,emo,0.568,0.636,0.879,0.00671,0.0,113.497,59
11y8GSP2ASv8S9n0FiiDva,Angel Of The Morning,Juice Newton,country,0.452,0.313,0.344,0.433,2.6e-05,75.806,59
5zDVyVBJoE0NVUmYcyvTny,Do I Have To Say The Words?,Bryan Adams,songwriter,0.503,0.595,0.457,0.0895,2.49e-06,128.099,59
2SjOYQ127lPP8Gerv1qSVh,STOOPID,6ix9ine;Bobby Shmurda,emo,0.733,0.63,0.833,0.13,0.0,149.991,59
4mx0eNjjZUyOzfY3I4P9HD,Bulletproof,Brennan Savage,emo,0.58,0.867,0.482,0.0152,0.182,79.975,59
22GEETI4LXhhePCO71PyEv,Bulletproof,Godsmack,metal,0.362,0.915,0.603,0.000181,0.0,162.226,59
5eQtR62IZ8P8qZM2pSD9Ip,Forever And For Always,Shania Twain,country,0.469,0.722,0.529,0.232,0.0,85.984,59
4ZmX8elKMkH0MfniNi0Adu,House of The Rising Sun,Five Finger Death Punch,groove,0.47,0.964,0.264,0.00171,0.00112,76.969,59
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,0.479,0.541,0.321,0.737,0.0,85.994,59
4vC2iSW6pMcDvAb98Tc8ma,Hangin Up,Lonely in the Rain;De Rien,french,0.656,0.522,0.176,0.7,0.00509,111.824,59
1zNr4vG0eDb9wpj6qsmKJX,Far Away,Lonely in the Rain,french,0.799,0.415,0.0398,0.667,0.217,114.025,59
3PnOOmkxruDDAiMYZZTgO7,Goodbye (feat. Lyse) - Radio Edit,Feder;Lyse,french,0.832,0.876,0.635,0.173,0.737,120.057,59
2gK4qTOtzYQiiOW6I2bXj8,Kuala Lumpur,PLÜM,french,0.753,0.54,0.233,0.572,0.00152,104.075,59
79npfYK6N5RnBc1jiaoHCr,Oblivion,M83;Susanne Sundfør,french,0.399,0.612,0.0567,0.00317,0.33,128.167,59
1PpbrbgsXRXeKw1GnZMEv7,I Believe In You,Don Williams,country,0.512,0.212,0.51,0.88,0.00573,117.756,59
46s77n3x4XZqUhZfIOCax9,enough,916frosty,emo,0.587,0.539,0.305,0.643,0.0,145.724,59
3us8sod4dLbM9FiMiPiEY8,Pieces (Hushed),Andrew Belle,acoustic,0.52,0.279,0.0951,0.894,0.000105,69.642,59
49A10weBfgwg4TUM3My7iv,We Might Be Dead By Tomorrow,Soko,french,0.391,0.152,0.0974,0.966,0.00197,143.508,59
18FsuqmAETaK0MDWqLLK4G,Love Like This,Benjamin Darren;Audiosonic,groove,0.714,0.755,0.56,0.319,0.00541,125.967,59
3vQIxVTpyW63pgngLRsZ32,Me & U,Caru,groove,0.701,0.852,0.238,0.124,0.0,122.984,59
0NLDZzVke3Qu7vDhWyGzRk,Right In Two,TOOL,metal,0.44,0.568,0.248,0.00442,0.84,118.389,59
7iKkBgyipYWWQuemhe8Fr6,Emotionless,Ashley Kutcher,songwriter,0.374,0.45,0.306,0.0927,0.0,182.117,59
6BuGA3ontF6D4jluQ0DHZY,Mia Mia,Üm,french,0.759,0.607,0.149,0.262,0.79,109.979,59
655sojH8GGEteZTBJOFyy7,Taste of You,Rezz;Dove Cameron,electronic,0.667,0.679,0.32,0.0064,5.28e-05,100.054,59
3D37T7euWvVJ45evRmriIh,Better With You,3LAU;Justin Caruso;Iselin,electronic,0.571,0.752,0.25,0.0196,6.92e-05,102.043,59
6XbmIuDxm4gWpVYoGg5DQX,Where I Belong (feat. We The Kings),Simple Plan;State Champs;We The Kings,punk-rock,0.477,0.964,0.597,0.000295,0.0,92.065,59
1NuhAA7NeNwrWcsBh9z8R8,Mercy,Jauz;Masked Wolf,electronic,0.69,0.982,0.877,0.0051,6.54e-06,150.032,59
2YA5IfmQwAmVzHRP3SVnEd,浪子回頭,EggPlantEgg,mandopop,0.473,0.488,0.203,0.251,8.32e-06,129.523,59
3BnNH7aB6eGScKKU8gAHhD,Dúvida Boa - Ao Vivo,Henrique & Juliano,sertanejo,0.593,0.67,0.558,0.38,0.0,111.295,59
71J4vM6OnOl9Bs99CaS2dq,Dile a los demás,Dani Fernández,spanish,0.743,0.895,0.945,0.00615,1.83e-06,139.953,59
1XXvo0XLQqEnIb0fjEr0C8,Drowning,高爾宣 OSN;李浩瑋 Howard Lee,mandopop,0.728,0.519,0.761,0.603,3.26e-06,128.01,59
0CbZwpwqAWlyQHy8ZIcU8O,Ame O Tanto Que Puder - Ao Vivo,Henrique & Juliano,sertanejo,0.681,0.74,0.5,0.453,0.0,113.818,59
6m3ObG4d6M92hJWYplJfnb,soleil soleil,Pomme,french,0.439,0.202,0.56,0.945,1.68e-05,113.464,59
0Dv23k5ErS9XO9U2BYRI0F,And I Love Her,Passenger,folk,0.624,0.179,0.238,0.896,1.92e-05,117.572,59
3Cg22mWYpcDrCLWsgTaUwk,City of Love,Lonely in the Rain;Nounours,french,0.819,0.61,0.306,0.207,1.13e-05,110.046,59
5yY0HgXMNRB59E1ckLcn0t,Those Were the Days,Kupla,anime,0.522,0.345,0.169,0.347,0.0346,76.869,59
4LtVrrqpn48l4Iq7KIshmi,Enough to Believe - Jamie Jones Remix,Bob Moses;Jamie Jones,electronic,0.698,0.831,0.138,0.00108,0.266,123.988,59
4qjvr0qMFUo26SxwC4VygS,Linchpin,Fear Factory,groove,0.693,0.871,0.533,0.00358,2.01e-05,111.989,59
3tZXR1QTZihYHLIdByiNh3,Box in a Heart (with renforshort),The Maine;renforshort,punk-rock,0.594,0.468,0.299,0.168,0.00113,94.14,59
3tHqubDUl1OHGgGz87YreF,500天,Sophie Chen,mandopop,0.595,0.666,0.516,0.388,0.0,137.985,59
09nEPqqMCJ5gNioi7M2dth,New Soul,Yael Naim,french,0.582,0.371,0.604,0.748,9.19e-05,200.085,59
0Uhbn8GeomTRkkVAapjM4Z,Birdz (with Smokepurpp),Wuki;Smokepurpp,electronic,0.709,0.7,0.397,0.00171,0.0155,145.04,59
4LRF5Z4aEOVa0Npgtaj2hN,Me Gusta la Vida,Funambulista,spanish,0.725,0.911,0.876,0.0557,0.0,95.053,59
6VBQ4DF4fwPJNA96RbMQWT,Flyers,BRADIO,j-pop,0.45,0.857,0.755,0.0167,0.0,139.064,59
